
651,Los Angeles,Urban,2708,2,3,2001,1,No,22.57,Good,461400,REF-8327
652,Los Angeles,Downtown,2069,3,2,1992,0,No,3.2,Good,404500,REF-8788
653,Chicago,Suburb,1693,1,1,1956,1,Yes,8.16,Fair,266000,REF-6955
654,Phoenix,Urban,930,3,3,1991,3,Yes,16.77,Fair,237800,REF-9421
655,Phoenix,Urban,2780,1,3,1953,1,No,13.83,Good,475700,REF-2413
656,New York,Suburb,1248,5,1,2018,1,Yes,0.97,Excellent,313600,REF-7728
657,New York,Urban,2576,5,1,1954,2,No,24.81,Excellent,468200,REF-1313
658,Los Angeles,Suburb,2289,3,2,1990,0,No,26.42,Fair,431400,REF-5378
659,New York,Suburb,3043,5,3,1953,0,Yes,20.62,Good,578800,REF-3472
660,Chicago,Downtown,2258,4,2,1951,0,Yes,16.46,Good,399000,REF-3586
661,Phoenix,Rural,2236,2,2,2016,1,Yes,28.84,Excellent,401500,REF-1679
662,Los Angeles,Downtown,3085,2,2,1970,3,Yes,4.04,Good,551300,REF-5452
663,New York,Rural,2768,1,1,2019,2,No,22.27,Poor,448000,REF-5812
664,Chicago,Rural,2753,5,2,1992,0,No,4.29,Good,571100,REF-1431
665,Chicago,Rural,2875,1,1,2018,1,Yes,11.76,Fair,468800,REF-3104
666,New York,Urban,1272,2,1,1958,3,No,17.77,Fair,228000,REF-6100
667,Phoenix,Downtown,3105,2,2,1977,2,Yes,22.24,Good,524900,REF-5743
668,New York,Rural,2990,5,2,1975,2,Yes,0.61,Excellent,592400,REF-5708
669,Los Angeles,Suburb,1687,4,3,1952,0,Yes,8.19,Fair,368600,REF-6175
670,New York,Urban,2305,4,2,2022,0,No,16.38,Good,463500,REF-7136
671,Chicago,Downtown,2469,5,3,1998,3,No,16.22,Fair,512800,REF-6178
672,New York,Rural,2392,5,2,1966,1,Yes,19.31,Excellent,458700,REF-2011
673,Phoenix,Suburb,,1,2,2012,3,Yes,9.46,Good,478600,REF-9321
674,Houston,Downtown,3645,5,2,2004,0,Yes,16.45,Fair,691600,REF-6024
675,New York,Downtown,3365,4,2,1972,3,Yes,6.1,Fair,600400,REF-8102
676,Phoenix,Urban,1450,5,3,1983,1,No,6.01,Good,382700,REF-9695
677,Phoenix,Downtown,2998,1,3,2018,2,No,17.51,Fair,534400,REF-4905
678,Chicago,Urban,3563,1,2,1964,2,Yes,20.72,Poor,542700,REF-1863
679,Phoenix,Rural,2809,1,2,1996,2,Yes,4.05,Good,498100,REF-3544
680,Phoenix,Urban,3373,1,3,1952,2,No,4.12,Good,563000,REF-6425
681,Phoenix,Suburb,4110,3,1,1977,0,Yes,17.18,Good,700700,REF-5735
682,Phoenix,Urban,3319,5,1,1952,0,No,8.47,Fair,606800,REF-1751
683,Los Angeles,Suburb,2699,2,1,1953,1,No,12.08,Good,472300,REF-1864
684,Los Angeles,Urban,3336,5,3,1980,1,Yes,12.32,Good,668600,REF-5142
685,Chicago,Downtown,2616,3,3,1994,1,No,5.77,Poor,525500,REF-2423
686,New York,Rural,2519,1,1,2008,1,No,0.54,Good,485900,REF-7073
687,Phoenix,Suburb,2219,3,1,1994,3,No,25.67,Poor,367900,REF-4793
688,New York,Urban,,4,2,1986,1,No,21.59,Excellent,682200,REF-8243
689,New York,Urban,1845,4,3,2014,2,Yes,20.87,Good,401000,REF-6444
690,Chicago,Urban,3726,5,3,1958,2,No,16.62,Good,685800,REF-4178
691,Phoenix,Downtown,2900,5,1,1966,2,No,21.18,Fair,521700,REF-6977
692,Phoenix,Downtown,1381,2,1,2014,3,No,28.1,Fair,229200,REF-3673
693,Houston,Suburb,2794,2,3,1952,1,Yes,20.14,Good,486400,REF-6670
694,New York,Suburb,820,4,2,1975,2,Yes,8.32,Good,223200,REF-3539
695,New York,Downtown,3000,1,1,2002,2,Yes,17.33,Fair,480500,REF-9066
696,Los Angeles,Suburb,3208,3,3,1980,2,No,13.55,Poor,578900,REF-4934
697,Houston,Rural,2026,2,3,1975,2,Yes,16.91,Fair,395500,REF-3775
698,Los Angeles,Rural,2599,2,2,1972,0,Yes,15.77,Good,451200,REF-4615
699,Los Angeles,Downtown,4063,1,2,1979,1,Yes,25.83,Fair,598600,REF-6923
700,Los Angeles,Suburb,2095,1,1,1959,1,No,19.73,Good,313800,REF-8213
701,Chicago,Urban,1653,5,1,2021,3,Yes,6.07,Fair,375900,REF-8553
702,Chicago,Rural,3685,3,1,2013,0,Yes,2.36,Good,675100,REF-7864
703,Los Angeles,Downtown,4070,1,3,1971,3,Yes,13.02,Fair,655200,REF-9044
704,Houston,Suburb,2503,2,1,,2,No,0.96,Good,439400,REF-4109
705,New York,Downtown,3309,2,3,2005,3,No,9.89,Poor,628300,REF-8832
706,Houston,Urban,3573,4,1,2023,2,Yes,11.36,Fair,667300,REF-1444
707,Phoenix,Rural,1906,1,2,1969,2,Yes,11.58,Good,317800,REF-5412
708,Chicago,Downtown,2112,5,2,1996,1,Yes,29.39,Fair,436400,REF-3087
709,New York,Downtown,,3,3,2002,1,No,9.47,Fair,637000,REF-9590
710,New York,Downtown,3848,5,2,2002,1,No,8.32,Excellent,741900,REF-3096
711,Phoenix,Urban,2950,2,3,1950,1,Yes,4.32,Excellent,525700,REF-7558
712,Phoenix,Downtown,1796,5,3,1951,1,No,15.57,Fair,382400,REF-7237
713,Los Angeles,Urban,4090,2,2,2007,0,Yes,5.03,Excellent,699100,REF-1984
714,Chicago,Urban,2075,2,3,1968,1,No,18.68,Good,385200,REF-6991
715,Chicago,Urban,2232,2,2,2011,3,Yes,5.08,Fair,451800,REF-4024
716,Houston,Rural,2774,2,1,2021,2,No,17.51,Excellent,490200,REF-8884
717,Los Angeles,Rural,,2,1,1961,1,Yes,24.87,Excellent,578700,REF-3172
718,Los Angeles,Downtown,3183,4,2,1975,0,No,1.75,Excellent,582500,REF-4581
719,Los Angeles,Downtown,2832,5,2,1976,3,Yes,12.88,Fair,545400,REF-8572
720,Los Angeles,Rural,2871,4,2,1978,3,Yes,14.1,Fair,520700,REF-8648
721,Chicago,Suburb,2535,4,2,1964,2,Yes,23.84,Good,483100,REF-1622
722,Chicago,Rural,2947,1,1,1995,3,Yes,14.3,Good,478000,REF-7232
723,Los Angeles,Urban,476,1,3,1950,3,No,17.24,Fair,119400,REF-6351
724,Houston,Rural,2263,1,3,2009,3,Yes,23.84,Excellent,394100,REF-6645
725,New York,Urban,2693,3,1,2006,3,No,17.01,Good,492400,REF-6984
726,New York,Downtown,1579,1,3,1952,0,No,11.07,Good,304500,REF-2058
727,Houston,Suburb,,5,1,1967,2,Yes,3.03,Good,586700,REF-9296
728,Los Angeles,Downtown,2336,4,3,2001,1,Yes,22.03,Good,463000,REF-5686
729,Chicago,Urban,3904,5,2,2009,3,Yes,26.2,Poor,721300,REF-3965
730,New York,Urban,3758,1,2,1983,0,Yes,29.12,Excellent,589100,REF-3326
731,Phoenix,Urban,2127,3,2,2009,2,No,27.83,Fair,387200,REF-7892
732,Phoenix,Suburb,2379,3,1,1975,1,No,24.02,Poor,401700,REF-7910
733,Houston,Rural,2441,4,1,2021,2,No,19.48,Excellent,477800,REF-8710
734,Los Angeles,Downtown,2139,5,3,1968,0,No,23.55,Excellent,436300,REF-6991
735,New York,Downtown,2656,2,3,1971,0,Yes,13.25,Excellent,482000,REF-7131
736,Los Angeles,Rural,1893,5,3,1982,0,No,18.05,Excellent,431800,REF-1516
737,New York,Downtown,1596,1,1,,3,Yes,10.79,Good,321700,REF-3236
738,Houston,Suburb,2998,2,3,1984,0,Yes,10.14,Excellent,544900,REF-4042
739,Houston,Downtown,,3,2,2016,1,No,22.82,Poor,524000,REF-9072
740,Phoenix,Urban,1857,4,3,1959,3,No,13.89,Good,399200,REF-2782
741,Los Angeles,Rural,3216,4,2,1964,2,No,6.76,Good,591600,REF-5005
742,Phoenix,Suburb,1995,3,1,1960,1,No,6.46,Poor,407700,REF-3595
743,Los Angeles,Rural,2703,1,2,1973,3,No,25.85,Good,420800,REF-8195
744,Phoenix,Suburb,3156,3,2,1953,0,No,20.49,Good,537200,REF-3329
745,Chicago,Urban,2473,1,2,1962,2,Yes,16.61,Good,416100,REF-2094
746,Chicago,Rural,2864,2,1,2022,0,Yes,12.33,Poor,516300,REF-7066
747,Chicago,Downtown,,3,1,2006,1,Yes,13.21,Excellent,423500,REF-8320
748,Chicago,Suburb,2343,1,1,1986,1,No,2.19,Fair,423100,REF-5380
749,New York,Rural,2335,2,1,1997,3,Yes,13.92,Good,449100,REF-3148
750,Chicago,Downtown,1903,3,3,2020,1,Yes,23.97,Excellent,397300,REF-1619
751,Houston,Rural,2359,4,1,1950,2,Yes,11.95,Good,457400,REF-9854
752,Houston,Rural,1261,3,2,,3,Yes,11.82,Fair,291000,REF-4788
753,New York,Rural,2107,5,1,1961,2,Yes,0.96,Poor,477300,REF-5580
754,Chicago,Suburb,2272,3,3,1970,0,Yes,14.01,Good,435600,REF-9121
755,Chicago,Downtown,2295,5,3,1960,2,No,1.25,Excellent,527000,REF-9275
756,Chicago,Urban,2307,2,3,1993,2,No,17.33,Excellent,444300,REF-3127
757,Phoenix,Suburb,2451,3,2,2007,1,No,15.45,Good,469300,REF-4243
758,Los Angeles,Suburb,2884,2,1,1993,0,Yes,25.28,Fair,494000,REF-8723
759,Phoenix,Suburb,3200,2,1,1983,1,No,17.66,Fair,529000,REF-6891
760,Los Angeles,Urban,1980,1,1,1974,0,No,10.04,Fair,357400,REF-3827
761,Chicago,Downtown,1537,2,2,1953,0,Yes,15.73,Fair,289300,REF-6157
762,Chicago,Downtown,1666,2,2,2013,2,No,21.14,Fair,316500,REF-8517
763,Phoenix,Downtown,2110,3,3,1965,1,Yes,3.27,Fair,440300,REF-2719
764,Phoenix,Rural,2218,3,3,1959,2,No,18.82,Good,418100,REF-5047
765,Los Angeles,Rural,1884,4,1,2015,2,Yes,27.54,Fair,361400,REF-8912
766,Houston,Rural,1463,1,2,1984,2,Yes,9.32,Good,284300,REF-7743
767,Los Angeles,Urban,,2,2,1955,0,No,18.99,Excellent,373800,REF-8328
768,Phoenix,Rural,2645,1,1,1968,1,Yes,24.73,Good,367500,REF-7092
769,Phoenix,Urban,2976,5,1,2008,1,No,15.6,Good,579700,REF-9851
770,New York,Downtown,2054,2,3,2002,2,Yes,21.68,Good,399900,REF-4113
771,Phoenix,Rural,2170,1,3,1957,0,No,9.67,Fair,409400,REF-9566
772,New York,Rural,1759,4,3,1959,1,No,9.53,Poor,368700,REF-5620
773,Houston,Suburb,2475,4,1,2016,3,Yes,20.19,Poor,456600,REF-8986
774,Los Angeles,Urban,1821,2,1,1987,1,No,21.31,Fair,320200,REF-7195
775,Los Angeles,Downtown,2959,5,3,1978,2,No,28.14,Good,548900,REF-9262
776,New York,Suburb,1071,4,3,1964,3,No,7.13,Excellent,273500,REF-4229
777,Los Angeles,Suburb,2212,4,2,1972,0,Yes,14.31,Excellent,431000,REF-3724
778,Phoenix,Downtown,2741,5,2,1995,3,Yes,7.89,Poor,555500,REF-5118
779,Chicago,Suburb,,1,3,1977,3,No,2.86,Excellent,467600,REF-9229
780,New York,Urban,4654,4,3,1975,2,No,12.4,Fair,808500,REF-3181
781,Los Angeles,Urban,2780,3,2,1959,1,Yes,11.54,Excellent,499600,REF-5739
782,New York,Rural,,4,3,1996,0,Yes,8.48,Fair,376900,REF-7027
783,New York,Suburb,2424,1,2,1953,3,No,9.26,Poor,387600,REF-3802
784,Chicago,Rural,1079,1,2,,2,Yes,11.13,Fair,230700,REF-4900
785,Phoenix,Suburb,2436,2,2,2015,1,Yes,29.67,Excellent,444100,REF-3328
786,New York,Urban,1834,3,1,2016,3,No,23.6,Fair,359900,REF-6223
787,Los Angeles,Urban,3232,1,1,1956,2,Yes,2.61,Fair,548900,REF-1499
788,Houston,Urban,2060,5,3,,2,Yes,26.24,Excellent,414400,REF-9668
789,New York,Suburb,2407,3,2,,2,Yes,19.18,Excellent,419600,REF-2660
790,New York,Urban,1992,3,1,2023,0,No,26.77,Poor,369900,REF-4587
791,Chicago,Suburb,3891,5,3,1968,1,Yes,10.58,Good,742000,REF-1350
792,Phoenix,Rural,2243,4,3,1977,3,No,14.2,Fair,469100,REF-9350
793,Houston,Suburb,3966,5,3,1977,1,Yes,26.94,Fair,692400,REF-4742
794,Los Angeles,Rural,3151,5,3,1968,1,Yes,8.54,Good,639600,REF-6099
795,Houston,Suburb,2886,4,3,1969,3,No,27.51,Good,524200,REF-5033
796,Los Angeles,Rural,2795,4,2,1962,1,No,24.94,Good,510000,REF-9124
797,Phoenix,Urban,2815,4,3,1992,0,No,29.43,Good,513300,REF-6902
798,Los Angeles,Rural,958,4,2,1960,3,No,10.07,Good,228400,REF-1421
799,Chicago,Urban,2277,4,1,1997,3,Yes,7.45,Good,470800,REF-2232
800,Chicago,Urban,3176,5,3,1964,2,No,10.26,Good,627900,REF-5156
801,Chicago,Rural,2461,2,1,1966,1,No,28.66,Good,369100,REF-5774
802,Chicago,Suburb,1376,2,2,2003,3,No,10.33,Fair,285200,REF-3809
803,Houston,Suburb,2458,1,2,1999,3,Yes,17.17,Good,432200,REF-3856
804,Phoenix,Downtown,3863,2,1,1977,0,Yes,12.41,Good,639200,REF-8368
805,Los Angeles,Suburb,3498,2,3,1953,2,No,12.19,Good,607300,REF-7429
806,Los Angeles,Downtown,2450,5,3,1971,3,No,6.2,Good,515700,REF-1047
807,Chicago,Suburb,3261,4,1,1988,0,No,16.34,Fair,604800,REF-7039
808,Chicago,Suburb,2207,4,1,1983,3,No,25.56,Good,402800,REF-3334
809,New York,Urban,,5,1,1993,3,Yes,1.96,Fair,280600,REF-4342
810,Phoenix,Downtown,1760,2,3,1991,3,No,26.73,Excellent,330600,REF-6932
811,Houston,Suburb,3750,5,3,1989,0,Yes,20.13,Good,708800,REF-2471
812,Los Angeles,Downtown,2281,1,3,1961,1,No,18.69,Fair,392700,REF-7275
813,New York,Urban,2305,4,1,1951,3,No,18.96,Good,409900,REF-1453
814,New York,Urban,2260,3,3,1977,3,Yes,9.24,Excellent,422700,REF-9176
815,Los Angeles,Downtown,4023,1,2,2023,1,No,12.75,Fair,667700,REF-9379
816,Houston,Urban,3801,1,1,2016,3,No,24.08,Good,594700,REF-7716
817,New York,Rural,4275,5,3,2020,2,No,9.54,Good,805300,REF-8750
818,New York,Rural,2373,2,1,2021,3,No,14.37,Good,439900,REF-6823
819,Phoenix,Urban,2736,4,2,1959,2,Yes,1.08,Fair,530700,REF-8744
820,Houston,Rural,1287,3,2,2006,1,No,22.14,Good,300500,REF-2040
821,New York,Suburb,3682,1,1,1986,0,No,12.82,Excellent,589300,REF-6529
822,Houston,Downtown,1566,3,1,2013,1,Yes,16,Excellent,340600,REF-8456
823,Los Angeles,Suburb,2673,2,2,1989,3,No,3.88,Good,498900,REF-9938
824,Chicago,Downtown,1622,2,1,2009,2,Yes,29.76,Excellent,285200,REF-8402
825,New York,Urban,2029,3,2,1997,0,No,9.42,Good,401800,REF-3365
826,Phoenix,Suburb,1830,4,2,1968,3,No,19.23,Good,347800,REF-9089
827,Los Angeles,Urban,2014,2,3,,0,No,17.65,Good,399200,REF-7700
828,Houston,Urban,2069,3,1,1982,0,Yes,23.66,Fair,392300,REF-7943
829,Los Angeles,Downtown,2061,1,1,1993,3,Yes,9.17,Good,353400,REF-8326
830,New York,Downtown,3167,3,3,1986,1,No,22.8,Good,556200,REF-1068
831,Houston,Downtown,1616,3,2,1985,3,Yes,11.78,Excellent,336800,REF-7853
832,Chicago,Suburb,2676,5,1,1970,3,No,12.63,Good,540700,REF-1601
833,Los Angeles,Rural,3474,2,3,1951,1,Yes,20.35,Good,590700,REF-1212
834,New York,Downtown,2089,4,3,1980,2,No,23.64,Fair,437300,REF-4603
835,Phoenix,Downtown,1926,4,1,1979,3,Yes,20.17,Fair,341400,REF-5595
836,Houston,Suburb,2316,5,3,1993,0,No,27.05,Fair,460400,REF-1518
837,Los Angeles,Downtown,3444,4,2,1961,3,Yes,8.91,Good,615400,REF-9607
838,Los Angeles,Suburb,2655,3,3,,3,Yes,27.07,Fair,504200,REF-9338
839,Chicago,Urban,2075,5,2,1998,0,Yes,4.36,Good,479400,REF-8011
840,Chicago,Downtown,2887,1,2,1973,1,Yes,19.96,Fair,483500,REF-7499
841,Phoenix,Downtown,1618,2,1,,2,No,16.66,Good,260700,REF-5978
842,Phoenix,Urban,3045,2,3,2009,2,No,15.09,Excellent,570700,REF-4820
843,New York,Urban,2827,2,2,1960,0,Yes,9.67,Good,502600,REF-2891
844,New York,Urban,2254,3,2,1962,1,No,15.36,Fair,402500,REF-7247
845,Phoenix,Downtown,1829,1,3,2021,3,Yes,5.27,Good,374400,REF-6573
846,Phoenix,Rural,1791,5,2,2023,3,No,11.39,Fair,412000,REF-7623
847,Houston,Rural,2928,5,3,2021,3,Yes,3.41,Fair,624400,REF-2056
848,Chicago,Rural,3483,2,1,2013,3,No,17.37,Fair,594000,REF-7081
849,New York,Downtown,1990,1,2,1969,3,No,3.33,Fair,385400,REF-3798
850,Chicago,Urban,2867,1,2,2021,0,Yes,5.23,Fair,504000,REF-9544
851,Chicago,Downtown,830,1,3,2022,3,Yes,3.02,Fair,225400,REF-4362
852,Phoenix,Urban,2032,4,3,2020,3,Yes,11.75,Fair,437800,REF-9322
853,Houston,Downtown,2475,4,3,1977,1,Yes,25.34,Good,483600,REF-5101
854,Los Angeles,Downtown,1772,2,3,1951,3,Yes,27.25,Excellent,286200,REF-8761
855,Houston,Urban,1751,1,2,1992,2,No,2.62,Excellent,344100,REF-7026
856,Houston,Rural,1966,1,1,1957,0,Yes,19.22,Poor,289600,REF-6131
857,Chicago,Urban,2734,5,1,1962,0,No,20.69,Good,503400,REF-5833
858,Houston,Suburb,2350,5,1,1984,0,Yes,16.25,Excellent,482300,REF-4385
859,New York,Suburb,709,2,1,1972,2,No,20.18,Fair,137300,REF-4503
860,Chicago,Urban,803,1,3,1995,3,No,7.39,Excellent,209500,REF-1858
861,New York,Downtown,2015,2,2,1964,0,Yes,14.94,Good,349000,REF-6105
862,Los Angeles,Suburb,2866,5,2,1951,2,Yes,12.03,Excellent,547700,REF-8186
863,Chicago,Suburb,302,5,2,2010,1,No,3.15,Excellent,188600,REF-3298
864,Los Angeles,Downtown,2100,4,3,2013,3,No,18.95,Good,457200,REF-8858
865,Chicago,Downtown,2079,2,2,2001,2,Yes,15.11,Good,383900,REF-3354
866,Phoenix,Rural,3611,2,3,1985,3,No,8.62,Fair,636800,REF-1655
867,Houston,Downtown,2192,1,2,2016,1,No,14.47,Fair,396900,REF-9441
868,Phoenix,Urban,2806,1,1,2018,2,No,23.37,Good,426700,REF-4220
869,Los Angeles,Urban,2613,4,3,2016,3,No,24.15,Fair,504300,REF-7916
870,Houston,Rural,796,3,2,1996,2,No,19.66,Fair,208100,REF-4252
871,Chicago,Suburb,3115,3,1,1951,0,No,14.3,Fair,524800,REF-4035
872,Houston,Suburb,2672,3,1,1993,3,Yes,17.48,Excellent,508000,REF-4633
873,New York,Downtown,2907,2,1,2013,2,Yes,11.86,Poor,530700,REF-5604
874,Houston,Urban,5641,2,3,1977,0,Yes,4.23,Fair,951300,REF-3340
875,New York,Suburb,833,5,3,2003,1,Yes,11.88,Good,270400,REF-2977
876,Houston,Rural,3880,2,2,2023,3,No,16.14,Good,661800,REF-8449
877,New York,Rural,2270,2,1,2016,3,Yes,18.17,Fair,415000,REF-8459
878,Los Angeles,Urban,2730,2,2,1985,1,No,28.11,Excellent,454900,REF-7899
879,Phoenix,Rural,2464,4,2,2012,0,No,23.43,Good,495900,REF-6310
880,Chicago,Rural,2161,2,1,1974,1,Yes,4.98,Good,395200,REF-1429
881,Houston,Urban,2044,1,2,1997,3,Yes,5.64,Poor,383600,REF-2505
882,Phoenix,Downtown,2764,1,3,1988,2,No,3.46,Good,529000,REF-9111
883,Chicago,Downtown,1286,5,2,1996,0,Yes,22.28,Excellent,297900,REF-2440
884,Chicago,Rural,3100,4,1,1970,0,Yes,21.33,Fair,566300,REF-3353
885,New York,Downtown,2167,1,3,1979,0,No,29.6,Fair,369900,REF-3926
886,Los Angeles,Downtown,1596,4,3,1980,1,No,15.9,Poor,409100,REF-3183
887,Los Angeles,Rural,2140,4,2,1975,1,No,24.88,Excellent,396200,REF-2815
888,Phoenix,Downtown,3506,5,2,1971,2,No,17.5,Poor,668800,REF-5184
889,Los Angeles,Rural,2072,4,3,1970,2,No,26.29,Excellent,408200,REF-4654
890,Houston,Suburb,2787,2,2,1950,0,No,21.77,Fair,454700,REF-8251
891,Los Angeles,Urban,1915,4,1,1986,2,Yes,19.47,Good,378900,REF-9273
892,Phoenix,Urban,3106,5,2,1995,1,Yes,17.17,Good,598900,REF-4272
893,Los Angeles,Downtown,3048,5,2,1958,2,Yes,21.83,Fair,548900,REF-7425
894,Houston,Downtown,3979,5,3,1966,1,No,12.88,Good,735100,REF-9154
895,New York,Downtown,2360,1,2,1996,2,No,3.35,Fair,437900,REF-8841
896,Phoenix,Urban,3035,2,2,2008,3,Yes,1.68,Poor,557500,REF-9763
897,New York,Suburb,2578,1,2,2003,1,Yes,14.63,Excellent,455000,REF-7804
898,New York,Suburb,3537,3,1,1961,3,Yes,18.18,Poor,583300,REF-7441
899,New York,Urban,1925,2,2,2013,1,No,2.83,Good,404500,REF-5033
900,Chicago,Suburb,3096,4,1,1955,2,Yes,8.96,Fair,562000,REF-1492
901,Chicago,Urban,2344,5,1,2002,3,Yes,10,Fair,492400,REF-7760
902,New York,Suburb,2449,3,1,1965,2,Yes,17.1,Good,408400,REF-7605
903,Phoenix,Rural,2573,2,1,1954,1,No,8.72,Good,455000,REF-8880
904,Houston,Rural,2702,1,3,2022,3,Yes,3.32,Fair,499700,REF-3453
905,Houston,Urban,2407,5,1,1995,0,Yes,5.36,Good,498000,REF-3532
906,Los Angeles,Suburb,2672,1,2,1963,2,No,5.63,Fair,449400,REF-1731
907,Phoenix,Downtown,3762,2,1,1993,1,No,25.36,Excellent,604200,REF-1943
908,Chicago,Suburb,3288,2,2,2012,3,No,8.89,Fair,587800,REF-4098
909,New York,Rural,3195,3,1,2001,2,No,21.58,Fair,559400,REF-2562
910,Los Angeles,Rural,2136,4,3,1975,3,No,17.25,Good,437100,REF-1983
911,Houston,Suburb,1789,1,1,2002,2,Yes,29.32,Poor,277800,REF-8827
912,Chicago,Suburb,3264,3,1,1978,2,Yes,8.55,Fair,547500,REF-4184
913,Chicago,Downtown,3201,5,3,1968,2,No,5.17,Fair,650100,REF-9280
914,New York,Downtown,3678,4,1,1996,3,No,2.04,Excellent,686400,REF-7268
915,Houston,Suburb,2017,3,2,1957,3,No,7.61,Excellent,407700,REF-1580
916,Phoenix,Suburb,2316,1,1,1972,2,No,20.68,Good,362300,REF-3514
917,Chicago,Suburb,1188,2,1,1984,0,Yes,3.02,Good,262500,REF-3800
918,New York,Suburb,2186,5,1,2002,0,Yes,7.72,Good,456700,REF-7104
919,Phoenix,Urban,3297,1,3,2007,0,No,25.73,Good,538400,REF-6715
920,Houston,Suburb,2127,4,1,1954,1,No,17.7,Fair,389400,REF-7561
921,Chicago,Downtown,3012,4,1,1965,0,No,2.55,Excellent,576000,REF-3461
922,Phoenix,Rural,2348,2,2,1966,3,No,1.91,Fair,435300,REF-5502
923,Phoenix,Urban,2759,2,1,1981,0,Yes,2.3,Fair,491900,REF-8840
924,Phoenix,Suburb,1582,5,1,2001,3,No,28.29,Excellent,337900,REF-8734
925,Chicago,Rural,2568,5,1,1969,1,No,25.57,Good,471900,REF-2794
926,Chicago,Urban,107,2,1,2015,3,Yes,25.43,Poor,80900,REF-1011
927,Los Angeles,Rural,2350,2,2,1950,3,No,27.76,Poor,368800,REF-7222
928,Houston,Suburb,1196,4,2,2007,3,Yes,15.41,Good,301600,REF-4784
929,New York,Suburb,3465,2,3,1993,0,No,7.8,Good,630800,REF-1197
930,Phoenix,Downtown,3122,3,1,1955,2,No,12.34,Good,509500,REF-7217
931,Los Angeles,Suburb,2873,1,3,1999,3,Yes,21.71,Fair,494000,REF-2549
932,New York,Suburb,3717,2,3,2021,0,No,26.34,Excellent,658500,REF-7118
933,Los Angeles,Urban,1741,5,1,1969,0,Yes,13.34,Fair,366700,REF-7022
934,Chicago,Downtown,3898,3,2,1963,0,Yes,16.29,Good,645300,REF-6294
935,Phoenix,Urban,3246,5,2,1954,2,Yes,27.99,Good,582900,REF-5149
936,New York,Rural,2311,3,1,1990,2,No,3.67,Fair,450000,REF-2262
937,New York,Suburb,3408,2,1,1989,2,No,25.94,Fair,569700,REF-8923
938,New York,Rural,1615,1,2,1983,2,Yes,5.2,Excellent,317900,REF-1149
939,New York,Urban,1840,5,1,1994,1,No,14.77,Excellent,382300,REF-4070
940,New York,Suburb,2013,3,1,2020,2,No,6.94,Fair,396200,REF-8953
941,Los Angeles,Suburb,2077,4,1,2020,2,No,18.29,Excellent,430900,REF-1412
942,Phoenix,Urban,1655,2,2,1976,2,Yes,16.98,Fair,315600,REF-5590
943,Chicago,Urban,,1,3,1993,3,Yes,11.71,Good,596900,REF-3084
944,Chicago,Urban,2293,2,3,1982,3,No,25.97,Poor,408600,REF-2298
945,Chicago,Urban,2782,4,1,1982,2,Yes,19.96,Excellent,508000,REF-4828
946,Chicago,Urban,2044,1,2,1993,1,No,21.78,Poor,353100,REF-7549
947,Los Angeles,Suburb,1044,4,1,1969,3,No,4.94,Good,241600,REF-7695
948,Houston,Urban,2716,2,2,1985,0,No,26.55,Good,473100,REF-7311
949,Phoenix,Suburb,970,3,1,1956,3,Yes,5.43,Fair,244900,REF-4408
950,New York,Suburb,2445,2,2,1981,0,Yes,7.07,Good,478300,REF-3463
951,Houston,Urban,1405,2,2,2016,3,No,4.28,Poor,342100,REF-7250
952,Chicago,Urban,4090,2,3,1988,2,Yes,13.49,Good,724900,REF-3867
953,Houston,Downtown,3229,5,1,1973,3,No,26.69,Fair,566200,REF-9199
954,Phoenix,Suburb,2585,4,3,2019,2,Yes,7.95,Good,548900,REF-9958
955,New York,Urban,3511,4,3,2003,2,Yes,11.53,Excellent,685600,REF-4795
956,New York,Urban,,4,2,1987,3,Yes,25.46,Fair,337000,REF-7205
957,Phoenix,Urban,2935,5,1,2023,0,No,18.73,Poor,564000,REF-1110
958,Phoenix,Downtown,2660,3,2,1981,0,No,22.67,Good,446600,REF-4403
959,Chicago,Downtown,2711,2,2,1994,3,No,6.81,Good,502200,REF-1738
960,New York,Rural,3518,3,2,2010,2,Yes,21.64,Excellent,636400,REF-4123
961,Houston,Suburb,3086,5,1,2019,0,No,7.21,Fair,611300,REF-2558
962,Los Angeles,Rural,2731,4,1,2002,1,No,29.63,Fair,475900,REF-1370
963,Los Angeles,Urban,1176,2,2,2000,2,No,17.02,Excellent,254600,REF-5316
964,Phoenix,Downtown,1732,1,1,2005,3,No,21.02,Excellent,299400,REF-2906
965,Chicago,Downtown,2402,1,2,1976,2,Yes,3.99,Good,435600,REF-2986
966,Los Angeles,Rural,2575,3,1,1987,1,Yes,7.89,Fair,458700,REF-4828
967,New York,Downtown,1596,4,1,2011,1,No,4.62,Fair,372300,REF-2323
968,Phoenix,Urban,4429,1,3,1967,0,Yes,12.01,Fair,729600,REF-8899
969,Houston,Downtown,3713,3,2,2013,1,Yes,8.88,Excellent,687900,REF-7334
970,Phoenix,Rural,2982,5,3,1979,2,Yes,22.12,Fair,574400,REF-1952
971,Houston,Urban,2558,3,3,1998,0,Yes,3.71,Good,547900,REF-7997
972,Phoenix,Rural,2330,3,2,,1,Yes,22.69,Good,428400,REF-5623
973,Phoenix,Downtown,1738,3,2,1962,0,No,1.85,Fair,358800,REF-3480
974,Phoenix,Rural,2562,2,1,1983,0,Yes,6.46,Fair,440800,REF-4705
